measures,8,,,,,
beats,4,,,,,
divisions,4,,,,,
minTempo,1,,,,,
maxTempo,300,,,,,
swing,0,,,,,
17,77,81,72,80,0,15
0,0,0,0,0,0,1
0,0,65,0,0,0,5
0,0,0,48,0,0,1
0,0,69,0,0,80,15
0,0,0,60,0,0,1
0,0,72,0,0,0,5
0,0,0,60,0,0,1
17,77,57,53,80,0,15
0,0,0,48,0,0,1
0,0,48,0,0,0,5
0,0,0,60,0,0,1
0,0,81,0,0,80,15
0,0,0,60,0,0,1
0,0,53,0,0,0,5
0,0,0,48,0,0,1
17,80,72,65,80,0,15
0,0,0,60,0,0,1
0,0,68,0,0,0,5
0,0,0,65,0,0,1
0,0,72,0,0,80,15
0,0,0,72,0,0,1
0,0,68,0,0,0,5
0,0,0,48,0,0,1
17,56,72,56,80,0,15
0,0,0,48,0,0,1
0,0,80,0,0,0,5
0,0,0,53,0,0,1
0,0,60,0,0,80,15
0,0,0,48,0,0,1
0,0,79,0,0,0,5
0,0,0,60,0,0,1
12,60,76,79,80,0,15
0,0,0,0,0,0,1
0,0,53,58,0,0,5
0,0,0,0,0,0,1
0,0,52,48,0,80,15
0,0,0,0,0,0,1
0,0,65,48,0,0,5
0,0,0,0,0,0,1
12,48,64,60,80,0,15
0,0,0,0,0,0,1
0,0,53,72,0,0,5
0,0,0,0,0,0,1
0,0,76,60,0,80,15
0,0,0,0,0,0,1
0,0,65,48,0,0,5
0,0,0,0,0,0,1
12,76,55,48,80,0,15
0,0,0,0,0,0,1
0,0,53,48,0,0,5
0,0,0,0,0,0,1
0,0,64,72,0,80,15
0,0,0,0,0,0,1
0,0,53,48,0,0,5
0,0,0,0,0,0,1
12,76,67,60,80,0,15
0,0,0,0,0,0,1
0,0,77,60,0,0,5
0,0,0,0,0,0,1
0,0,76,72,0,80,15
0,0,0,0,0,0,1
0,0,77,48,0,0,5
0,0,0,0,0,0,1
